0.9500000000000001,3275.9,0.25,15.620979482734109
0.6000000000000001,3275.8,0.15000000000000002,15.620979482734109
0.45,3275.75,0.1,15.620979482734109
0.45,3275.75,0.15000000000000002,15.620979482734109
0.35000000000000003,3275.75,0.2,15.620979482734109
0.35000000000000003,3275.75,0.25,15.620979482734109
0.30000000000000004,3275.75,0.15000000000000002,15.620979482734109
0.25,3275.8,0.25,15.620979482734109
0.25,3275.75,0.15000000000000002,15.620979482734109
0.4,3275.7000000000003,0.15000000000000002,15.620979482734109
0.35000000000000003,3275.75,0.2,15.620979482734109
0.30000000000000004,3275.75,0.15000000000000002,15.620979482734109
0.4,3275.75,0.2,15.620979482734109
0.35000000000000003,3275.75,0.25,15.620979482734109
0.4,3275.7000000000003,0.2,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
1.05,3276.75,1.5,15.620979482734109
