2592,0.1,-12.8,-0.05,3276.7999996185304
7494,1.1,-0.8,-0.1,1.6911534525287764
13752,0.9500000000000001,-0.8,0.4,1.7535677916750183
20004,0.7000000000000001,-0.7000000000000001,0.05,2.177154105707724
26271,1.0,-0.65,0.35000000000000003,2.177154105707724
32550,1.05,-0.30000000000000004,0.6000000000000001,2.354251473398711
38789,0.9,-0.6000000000000001,0.5,2.4438698819699876
45097,1.25,-0.75,0.1,2.49499498997493
51336,1.0,-0.65,0.2,2.49499498997493
57575,1.85,-0.55,0.8500000000000001,2.5064915718988567
63867,1.1,-0.5,0.5,2.5064915718988567
70106,1.25,-0.2,0.75,2.5064915718988567
76345,0.9500000000000001,-0.30000000000000004,0.4,2.5064915718988567
82631,1.1,-0.25,0.75,2.522895162308573
88870,1.1,-0.45,0.45,2.522895162308573
95109,1.1500000000000001,-0.45,0.1,2.522895162308573
101379,-0.30000000000000004,-0.4,-0.8500000000000001,2.522895162308573
107616,-0.15000000000000002,-0.25,-0.30000000000000004,2.522895162308573
113901,-0.15000000000000002,-0.15000000000000002,-0.25,2.522895162308573
120163,0.0,-0.4,-0.35000000000000003,2.522895162308573
126416,-0.7000000000000001,-0.05,-0.7000000000000001,2.522895162308573
132698,-0.1,-0.45,-0.75,2.522895162308573
138975,0.05,-0.25,-0.2,2.522895162308573
145214,-0.6000000000000001,-0.45,-0.05,2.522895162308573
151459,-0.2,-0.6000000000000001,-0.35000000000000003,2.522895162308573
157719,-0.1,-0.35000000000000003,-0.6000000000000001,2.522895162308573
163982,-0.15000000000000002,-0.30000000000000004,-0.8500000000000001,2.522895162308573
170227,-0.15000000000000002,-0.5,-0.35000000000000003,2.522895162308573
176490,-0.30000000000000004,-0.6000000000000001,-0.25,2.522895162308573
182756,-0.9,-0.30000000000000004,-0.35000000000000003,2.522895162308573
189001,-0.4,-0.2,-0.30000000000000004,2.522895162308573
195298,-0.5,-0.75,0.0,2.522895162308573
200335,-0.45,-0.6000000000000001,-0.45,2.522895162308573
206587,-0.05,-0.25,-0.1,2.522895162308573
214074,-0.1,-0.15000000000000002,0.0,2.522895162308573
220328,-0.35000000000000003,-0.30000000000000004,-0.45,2.522895162308573
226568,-0.55,-0.30000000000000004,-0.75,2.522895162308573
231671,-0.05,-0.25,-0.05,2.522895162308573
239135,-0.2,-0.35000000000000003,-0.25,2.522895162308573
245400,-0.4,-0.2,-0.05,2.522895162308573
251660,-0.2,0.1,0.9500000000000001,2.522895162308573
257903,0.05,0.35000000000000003,1.25,2.522895162308573
264167,1.0,0.1,-0.75,2.522895162308573
270428,1.05,0.2,-0.5,2.522895162308573
276672,1.05,0.2,-0.45,2.522895162308573
282936,1.05,0.30000000000000004,-0.55,2.522895162308573
289212,1.05,0.25,-0.6000000000000001,2.522895162308573
295481,1.05,0.2,-0.5,2.522895162308573
301753,0.9500000000000001,0.35000000000000003,-0.45,2.522895162308573
308013,0.0,0.25,1.05,2.522895162308573
314315,-0.2,0.4,0.8,2.8376927247325425
320554,-0.2,0.25,0.9500000000000001,2.8376927247325425
326831,-0.30000000000000004,0.25,0.9500000000000001,2.8376927247325425
333096,0.0,0.05,1.05,2.8376927247325425
339335,0.0,0.05,1.3,2.8376927247325425
345622,0.6000000000000001,0.0,1.1,2.8376927247325425
351860,0.25,0.25,1.2000000000000002,2.8376927247325425
358098,0.4,0.2,1.2000000000000002,2.8376927247325425
364390,-0.25,0.05,1.1500000000000001,2.8376927247325425
