55,825,795330,24.5,0,0,24,55,0,300.1870889151553,299.2974598268994,301.17366216280135,0,0,0
56,840,803098,24.375,0,0,24,54,0,300.1870889151553,301.08360248298425,302.8087507492804,0,0,0
57,855,810346,24.375,0,0,24,46,0,301.71567318629025,302.53429380709105,304.38036643785244,0,0,0
58,870,817660,24.3125,0,0,23,43,0,303.084037280474,303.4524165669235,305.2246678550375,0,0,0
59,885,824952,24.5,0,0,23,42,0,303.9151077724947,303.9151077724947,305.60288130061554,0,0,0
60,900,832241,24.625,0,0,23,41,0,304.38036643785244,304.28710387496216,305.79270209573,0,0,0
61,915,842509,24.625,0,0,23,45,0,304.660801336406,306.8456325068517,305.69773136959714,0,0,0
62,930,853706,24.75,0,0,23,54,0,304.75449847398664,307.03876251361356,305.60288130061554,0,0,0
63,945,864930,24.875,0,0,23,58,0,304.75449847398664,307.1355296851274,305.4135391751558,0,0,0
64,960,876152,25.0625,0,0,23,61,0,304.660801336406,307.2324330735556,305.31904515263125,0,0,0
65,975,884478,25.25,0,0,23,64,0,304.56721424049556,307.2324330735556,305.2246678550375,0,0,0
66,990,891793,25.3125,0,0,23,65,0,304.56721424049556,307.3294737656531,305.13040631249424,0,0,0
67,1005,899083,25.375,0,0,23,66,0,304.4737362511155,307.2324330735556,305.0362595602654,0,0,0
68,1020,906385,25.5,0,0,23,66,0,304.4737362511155,307.2324330735556,304.94222663869823,0,0,0
69,1035,913676,25.625,0,0,23,68,0,304.38036643785244,307.2324330735556,304.94222663869823,0,0,0
70,1050,920954,25.6875,0,0,23,68,0,304.28710387496216,307.3294737656531,304.8483065931616,0,0,0
