0,0,2009,98305,27,0,0.0,0.0,0.0,-1,39500,57339,199993,39465,57306,199993,39443,57287,199993
1,5,5262,98309,27,0,5555.56201171875,3748.744384765625,177.10000610351562,1,39495,57313,199993,39453,57289,199993,39453,57292,199993
2,10,7539,98311,27,0,5536.0009765625,0.0,174.3000030517578,1,39497,57316,199993,39466,57287,199993,39458,57278,199993
3,15,9781,98315,27,0,5536.0009765625,0.0,173.3000030517578,1,39499,57316,199993,39463,57288,199993,39457,57279,199615
4,20,12054,98314,27,0,5555.55908203125,3748.74462890625,170.10000610351562,1,61952,12577,49993,57046,8972,54680,55605,6715,87493
5,25,15958,98314,27,0,5555.55908203125,3748.744873046875,166.89999389648438,1,62187,13397,37493,56166,8108,62493,53844,5587,96868
6,30,19528,98313,27,0,5555.55859375,3748.74560546875,162.60000610351562,1,61940,13232,37493,55756,7685,67180,53466,5302,99993
7,35,23093,98316,27,0,5555.5576171875,3748.745361328125,160.6999969482422,1,61760,13094,34368,55486,7401,68743,53273,5148,99993
8,40,26670,98313,27,0,5555.5576171875,3748.745361328125,159.3000030517578,1,61598,12967,31243,55270,7172,71868,53110,5019,99993
9,45,30225,98313,27,0,5555.55859375,3748.745361328125,158.0,1,61459,12854,31243,55086,6974,74993,52985,4920,99993
10,50,33805,98311,27,0,5555.55908203125,3748.744873046875,156.3000030517578,1,61330,12759,31243,54935,6812,74993,52869,4820,99993
11,55,37368,98317,27,0,5555.5576171875,3748.74462890625,154.3000030517578,1,61204,12672,31243,54795,6660,79680,52779,4746,99993
12,60,40940,98319,27,0,5555.5576171875,3748.74560546875,154.60000610351562,1,61102,12607,34368,54675,6528,81243,52704,4682,99993
13,65,44499,98315,27,0,5555.55712890625,3748.746337890625,155.0,1,61015,12538,34368,54568,6413,81243,52644,4631,99993
14,70,48062,98314,27,0,5555.556640625,3748.746826171875,157.0,1,60919,12482,34368,54470,6309,84368,52592,4589,99993
15,75,51611,98314,27,0,5555.556640625,3748.74755859375,158.3000030517578,1,60828,12422,34368,54381,6216,85930,52554,4554,99993
16,80,54932,98314,27,0,5555.5556640625,3748.74755859375,157.8000030517578,1,60702,12331,34368,54282,6110,87493,52524,4527,99993
17,85,57176,98314,27,0,5555.5556640625,3748.74755859375,158.0,1,60290,12007,37493,54098,5927,87493,52589,4571,99993
18,90,59438,98315,27,0,5555.5556640625,3748.747802734375,159.10000610351562,1,60186,11913,37493,54002,5830,87506,52958,4883,99981
