55,825,795330,24.5,0,0,24,55,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
56,840,803098,24.375,0,0,24,54,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
57,855,810346,24.375,0,0,24,46,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
58,870,817660,24.3125,0,0,23,43,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
59,885,824952,24.5,0,0,23,42,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
60,900,832241,24.625,0,0,23,41,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
61,915,842509,24.625,0,0,23,45,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
62,930,853706,24.75,0,0,23,54,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
63,945,864930,24.875,0,0,23,58,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
64,960,876152,25.0625,0,0,23,61,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
65,975,884478,25.25,0,0,23,64,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
66,990,891793,25.3125,0,0,23,65,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
67,1005,899083,25.375,0,0,23,66,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
68,1020,906385,25.5,0,0,23,66,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
69,1035,913676,25.625,0,0,23,68,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
70,1050,920954,25.6875,0,0,23,68,0,29.42116161234685,29.42116161234685,29.42116161234685,0,0,0
