55,825,795330,24.5,0,0,24,55,0,489,499,478,0,0,0
56,840,803098,24.375,0,0,24,54,0,489,479,460,0,0,0
57,855,810346,24.375,0,0,24,46,0,472,463,443,0,0,0
58,870,817660,24.3125,0,0,23,43,0,457,453,434,0,0,0
59,885,824952,24.5,0,0,23,42,0,448,448,430,0,0,0
60,900,832241,24.625,0,0,23,41,0,443,444,428,0,0,0
61,915,842509,24.625,0,0,23,45,0,440,417,429,0,0,0
62,930,853706,24.75,0,0,23,54,0,439,415,430,0,0,0
63,945,864930,24.875,0,0,23,58,0,439,414,432,0,0,0
64,960,876152,25.0625,0,0,23,61,0,440,413,433,0,0,0
65,975,884478,25.25,0,0,23,64,0,441,413,434,0,0,0
66,990,891793,25.3125,0,0,23,65,0,441,412,435,0,0,0
67,1005,899083,25.375,0,0,23,66,0,442,413,436,0,0,0
68,1020,906385,25.5,0,0,23,66,0,442,413,437,0,0,0
69,1035,913676,25.625,0,0,23,68,0,443,413,437,0,0,0
70,1050,920954,25.6875,0,0,23,68,0,444,412,438,0,0,0
