796670,0.9500000000000001,3275.9,0.25,15.620979482734109
799076,0.6000000000000001,3275.8,0.15000000000000002,15.620979482734109
801285,0.45,3275.75,0.1,15.620979482734109
803946,0.45,3275.75,0.15000000000000002,15.620979482734109
806354,0.35000000000000003,3275.75,0.2,15.620979482734109
808759,0.35000000000000003,3275.75,0.25,15.620979482734109
811213,0.30000000000000004,3275.75,0.15000000000000002,15.620979482734109
813622,0.25,3275.8,0.25,15.620979482734109
816058,0.25,3275.75,0.15000000000000002,15.620979482734109
820024,0.4,3275.7000000000003,0.15000000000000002,15.620979482734109
820710,0.35000000000000003,3275.75,0.2,15.620979482734109
823362,0.30000000000000004,3275.75,0.15000000000000002,15.620979482734109
825794,0.4,3275.75,0.2,15.620979482734109
828216,0.35000000000000003,3275.75,0.25,15.620979482734109
830653,0.4,3275.7000000000003,0.2,15.620979482734109
833084,1.05,3276.75,1.5,15.620979482734109
837202,1.05,3276.75,1.5,15.620979482734109
840904,1.05,3276.75,1.5,15.620979482734109
844651,1.05,3276.75,1.5,15.620979482734109
848404,1.05,3276.75,1.5,15.620979482734109
852116,1.05,3276.75,1.5,15.620979482734109
855886,1.05,3276.75,1.5,15.620979482734109
859601,1.05,3276.75,1.5,15.620979482734109
863343,1.05,3276.75,1.5,15.620979482734109
867080,1.05,3276.75,1.5,15.620979482734109
870813,1.05,3276.75,1.5,15.620979482734109
874547,1.05,3276.75,1.5,15.620979482734109
878075,1.05,3276.75,1.5,15.620979482734109
880482,1.05,3276.75,1.5,15.620979482734109
882889,1.05,3276.75,1.5,15.620979482734109
885345,1.05,3276.75,1.5,15.620979482734109
887752,1.05,3276.75,1.5,15.620979482734109
890190,1.05,3276.75,1.5,15.620979482734109
892635,1.05,3276.75,1.5,15.620979482734109
895042,1.05,3276.75,1.5,15.620979482734109
897495,1.05,3276.75,1.5,15.620979482734109
899926,1.05,3276.75,1.5,15.620979482734109
902359,1.05,3276.75,1.5,15.620979482734109
904797,1.05,3276.75,1.5,15.620979482734109
907242,1.05,3276.75,1.5,15.620979482734109
909675,1.05,3276.75,1.5,15.620979482734109
912088,1.05,3276.75,1.5,15.620979482734109
914519,1.05,3276.75,1.5,15.620979482734109
916952,1.05,3276.75,1.5,15.620979482734109
919365,1.05,3276.75,1.5,15.620979482734109
921797,1.05,3276.75,1.5,15.620979482734109
