1,1,4612,0,0,0,-6,49,13,17,0,51,10,21,0,135,19,60,0
2,2,5811,0,0,0,-6,48,12,18,0,52,10,21,0,133,19,59,0
3,3,7011,0,0,0,-6,48,12,18,0,52,10,21,0,137,19,61,0
4,4,8211,0,0,0,-6,48,12,18,0,52,10,21,0,135,19,60,0
5,5,9412,0,0,0,-6,48,12,18,0,52,10,21,0,134,19,59,0
6,6,10791,0,0,0,-6,53,13,20,0,51,10,21,0,173,22,78,0
7,7,10990,0,0,0,-6,53,13,20,0,51,10,21,0,173,22,78,0
8,8,11190,0,0,0,-6,57,13,22,0,46,9,19,0,173,22,78,0
9,9,11390,0,0,0,-6,57,13,22,0,46,9,19,0,173,22,78,0
10,10,11590,0,0,0,-6,64,14,25,0,40,8,16,0,173,22,78,0
11,11,12972,0,0,0,-6,66,14,26,0,39,8,16,0,168,21,76,0
12,12,13171,0,0,0,-6,65,14,25,0,39,8,16,0,168,21,76,0
13,13,13371,0,0,0,-6,65,14,25,0,39,8,16,0,166,21,75,0
14,14,13571,0,0,0,-6,64,14,25,0,39,8,16,0,166,21,75,0
15,15,13771,0,0,0,-6,64,14,25,0,39,8,16,0,167,21,75,0
16,16,15190,0,0,0,-6,70,21,23,0,50,20,12,0,207,59,70,0
17,17,15389,0,0,0,-6,70,21,23,0,52,23,10,0,210,62,70,0
18,18,15589,0,0,0,-6,66,16,25,0,52,23,10,0,210,62,70,0
19,19,15789,0,0,0,-6,66,16,25,0,42,12,14,0,173,29,73,0
20,20,15989,0,0,0,-6,66,16,25,0,42,12,14,0,173,29,73,0
21,21,17371,0,0,0,-6,65,13,26,0,36,8,14,0,155,20,70,0
22,22,17570,0,0,0,-6,65,13,26,0,36,8,14,0,155,20,70,0
23,23,17770,0,0,0,-6,67,14,26,0,37,8,14,0,159,21,71,0
24,24,17970,0,0,0,-6,67,14,26,0,37,8,14,0,159,21,71,0
25,25,18170,0,0,0,-6,63,14,24,0,40,8,16,0,180,22,81,0
26,26,19558,0,0,0,-6,61,14,23,0,42,8,17,0,173,22,78,0
27,27,19756,0,0,0,-6,61,14,23,0,42,8,17,0,175,22,79,0
28,28,19956,0,0,0,-6,61,14,23,0,42,8,17,0,175,22,79,0
29,29,20156,0,0,0,-6,60,14,23,0,42,8,17,0,171,21,77,0
30,30,20356,0,0,0,-6,60,14,23,0,43,9,17,0,171,21,77,0
31,31,21775,0,0,0,-6,63,14,24,0,42,8,17,0,182,22,82,0
32,32,21975,0,0,0,-6,63,14,24,0,44,9,18,0,182,22,82,0
33,33,22175,0,0,0,-6,63,14,24,0,44,9,18,0,176,22,79,0
34,34,22375,0,0,0,-6,64,14,25,0,46,9,19,0,176,22,79,0
35,35,22575,0,0,0,-6,64,14,25,0,46,9,19,0,172,22,77,0
36,36,23957,0,0,0,-6,60,14,23,0,49,9,20,0,184,23,83,0
37,37,24156,0,0,0,-6,60,14,23,0,49,9,20,0,183,23,83,0
38,38,24356,0,0,0,-6,59,14,22,0,49,9,20,0,183,23,83,0
39,39,24556,0,0,0,-6,59,14,22,0,49,9,20,0,181,23,82,0
40,40,24756,0,0,0,-6,59,14,22,0,49,9,20,0,181,23,82,0
41,41,26138,0,0,0,-6,58,14,22,0,50,9,21,0,163,21,73,0
42,42,26337,0,0,0,-6,58,14,22,0,50,9,21,0,163,21,73,0
43,43,26537,0,0,0,-6,58,14,22,0,50,9,21,0,159,21,71,0
44,44,26737,0,0,0,-6,58,14,22,0,50,9,21,0,159,21,71,0
45,45,26937,0,0,0,-6,58,14,22,0,50,9,21,0,160,21,72,0
46,46,28343,0,0,0,-6,59,14,22,0,50,9,21,0,165,21,74,0
47,47,28542,0,0,0,-6,58,14,22,0,50,9,21,0,164,21,74,0
48,48,28742,0,0,0,-6,58,14,22,0,50,9,21,0,164,21,74,0
49,49,28942,0,0,0,-6,58,14,22,0,50,9,21,0,160,21,72,0
50,50,29142,0,0,0,-6,58,14,22,0,50,9,21,0,160,21,72,0
51,51,30530,0,0,0,-6,59,14,22,0,53,10,22,0,171,22,77,0
52,52,30728,0,0,0,-6,59,14,22,0,53,10,22,0,180,22,81,0
53,53,30928,0,0,0,-6,62,14,24,0,51,10,21,0,180,22,81,0
54,54,31128,0,0,0,-6,62,14,24,0,51,10,21,0,199,24,90,0
55,55,31328,0,0,0,-6,71,15,28,0,48,10,19,0,199,24,90,0
56,56,32736,0,0,0,-6,158,23,69,0,44,10,17,0,155,20,70,0
57,57,32935,0,0,0,-6,170,24,75,0,44,10,17,0,155,20,70,0
58,58,33135,0,0,0,-6,170,24,75,0,43,10,16,0,158,21,71,0
59,59,33335,0,0,0,-6,180,25,80,0,43,10,16,0,158,21,71,0
60,60,33535,0,0,0,-6,180,25,80,0,43,9,17,0,166,21,75,0
61,61,34949,0,0,0,-6,191,26,85,0,42,10,16,0,170,22,76,0
62,62,35148,0,0,0,-6,198,26,89,0,41,9,16,0,173,22,78,0
63,63,35348,0,0,0,-6,198,26,89,0,41,9,16,0,173,22,78,0
64,64,35548,0,0,0,-6,198,26,89,0,34,7,14,0,160,21,72,0
65,65,35748,0,0,0,-6,198,26,89,0,34,7,14,0,160,21,72,0
66,66,37880,0,0,0,-6,135,20,59,0,32,6,13,0,158,20,71,0
67,67,38302,0,0,0,-6,166,23,74,0,33,7,13,0,159,21,71,0
68,68,38735,0,0,0,-6,188,25,84,0,34,7,14,0,160,21,72,0
69,69,39163,0,0,0,-6,193,25,87,0,35,7,14,0,160,21,72,0
70,70,39585,0,0,0,-6,194,26,87,0,35,7,14,0,161,21,72,0
71,71,41342,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
72,72,41789,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
73,73,42217,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
74,74,42639,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
75,75,43072,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
76,76,44864,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
77,77,45283,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
78,78,45716,0,0,0,-6,195,26,87,0,35,7,14,0,161,21,72,0
